24 мар. 2026 23:27:41,342  INFO ServiceLogger - Recalculate table stats 1 of 135: Profiler_profileObject started
24 мар. 2026 23:27:59,173  INFO ServiceLogger - Recalculate table stats 119 of 135: I18n_multiLanguageNamedLanguage started
24 мар. 2026 23:27:59,227  INFO ServiceLogger - Recalculate table stats 119 of 135: I18n_multiLanguageNamedLanguage finished, 54ms
24 мар. 2026 23:27:59,229  INFO ServiceLogger - Recalculate table stats 120 of 135: Chat_message started
24 мар. 2026 23:27:59,413  INFO ServiceLogger - Recalculate table stats 120 of 135: Chat_message finished, 184ms
24 мар. 2026 23:27:59,415  INFO ServiceLogger - Recalculate table stats 121 of 135: Backup_backup started
24 мар. 2026 23:27:59,605  INFO ServiceLogger - Recalculate table stats 121 of 135: Backup_backup finished, 190ms
24 мар. 2026 23:27:59,606  INFO ServiceLogger - Recalculate table stats 122 of 135: I18n_dictionaryEntry started
24 мар. 2026 23:27:59,699  INFO ServiceLogger - Recalculate table stats 122 of 135: I18n_dictionaryEntry finished, 92ms
24 мар. 2026 23:27:59,700  INFO ServiceLogger - Recalculate table stats 123 of 135: _auto_Authentication_CustomUser_Time_DateTimeIntervalPickerRang started
24 мар. 2026 23:27:59,754  INFO ServiceLogger - Recalculate table stats 123 of 135: _auto_Authentication_CustomUser_Time_DateTimeIntervalPickerRang finished, 54ms
24 мар. 2026 23:27:59,755  INFO ServiceLogger - Recalculate table stats 124 of 135: _auto_ProcessMonitor_StateProcess started
24 мар. 2026 23:27:59,794  INFO ServiceLogger - Recalculate table stats 124 of 135: _auto_ProcessMonitor_StateProcess finished, 39ms
24 мар. 2026 23:27:59,796  INFO ServiceLogger - Recalculate table stats 125 of 135: _auto_WebSocket_Socket started
24 мар. 2026 23:27:59,880  INFO ServiceLogger - Recalculate table stats 125 of 135: _auto_WebSocket_Socket finished, 84ms
24 мар. 2026 23:27:59,881  INFO ServiceLogger - Recalculate table stats 126 of 135: SystemEvents_session started
24 мар. 2026 23:28:00,020  INFO ServiceLogger - Recalculate table stats 126 of 135: SystemEvents_session finished, 139ms
24 мар. 2026 23:28:00,020  INFO ServiceLogger - Recalculate table stats 127 of 135: Excel_templateEntry started
24 мар. 2026 23:28:00,120  INFO ServiceLogger - Recalculate table stats 127 of 135: Excel_templateEntry finished, 100ms
24 мар. 2026 23:28:00,121  INFO ServiceLogger - Recalculate table stats 128 of 135: Authentication_customUser started
24 мар. 2026 23:28:00,564  INFO ServiceLogger - Recalculate table stats 128 of 135: Authentication_customUser finished, 443ms
24 мар. 2026 23:28:00,565  INFO ServiceLogger - Recalculate table stats 129 of 135: _auto_Chat_MessageStatus started
24 мар. 2026 23:28:00,601  INFO ServiceLogger - Recalculate table stats 129 of 135: _auto_Chat_MessageStatus finished, 36ms
24 мар. 2026 23:28:00,602  INFO ServiceLogger - Recalculate table stats 130 of 135: Authentication_contact started
24 мар. 2026 23:28:00,710  INFO ServiceLogger - Recalculate table stats 130 of 135: Authentication_contact finished, 108ms
24 мар. 2026 23:28:00,711  INFO ServiceLogger - Recalculate table stats 131 of 135: Email_attachmentEmail started
24 мар. 2026 23:28:00,857  INFO ServiceLogger - Recalculate table stats 131 of 135: Email_attachmentEmail finished, 146ms
24 мар. 2026 23:28:00,860  INFO ServiceLogger - Recalculate table stats 132 of 135: Reflection_formNames started
24 мар. 2026 23:28:00,898  INFO ServiceLogger - Recalculate table stats 132 of 135: Reflection_formNames finished, 38ms
24 мар. 2026 23:28:00,899  INFO ServiceLogger - Recalculate table stats 133 of 135: Authentication_computer started
24 мар. 2026 23:28:00,967  INFO ServiceLogger - Recalculate table stats 133 of 135: Authentication_computer finished, 68ms
24 мар. 2026 23:28:00,968  INFO ServiceLogger - Recalculate table stats 134 of 135: Reflection_navigatorElementNavigatorElement started
24 мар. 2026 23:28:01,022  INFO ServiceLogger - Recalculate table stats 134 of 135: Reflection_navigatorElementNavigatorElement finished, 54ms
24 мар. 2026 23:28:01,024  INFO ServiceLogger - Recalculate table stats 135 of 135: SystemEvents_connectionStatus started
24 мар. 2026 23:28:01,055  INFO ServiceLogger - Recalculate table stats 135 of 135: SystemEvents_connectionStatus finished, 31ms
24 мар. 2026 23:28:01,056  INFO ServiceLogger - Recalculate Class Stats 1 of 94: up{[Chat.MessageStatus 'Message status']} started
24 мар. 2026 23:28:01,063  INFO ServiceLogger - Recalculate Class Stats 1 of 94: up{[Chat.MessageStatus 'Message status']} finished, 7ms
24 мар. 2026 23:28:01,063  INFO ServiceLogger - Recalculate Class Stats 2 of 94: up{[Icon.Icon 'Icon']} started
24 мар. 2026 23:28:01,074  INFO ServiceLogger - Recalculate Class Stats 2 of 94: up{[Icon.Icon 'Icon']} finished, 11ms
24 мар. 2026 23:28:01,074  INFO ServiceLogger - Recalculate Class Stats 3 of 94: up{[BoardGame.Mechanic 'Mechanic']} started
24 мар. 2026 23:28:01,107  INFO ServiceLogger - Recalculate Class Stats 3 of 94: up{[BoardGame.Mechanic 'Mechanic']} finished, 33ms
24 мар. 2026 23:28:01,108  INFO ServiceLogger - Recalculate Class Stats 4 of 94: up{[Email.EncryptedConnectionTypeStatus 'Тип шифрованного подключения']} started
24 мар. 2026 23:28:01,125  INFO ServiceLogger - Recalculate Class Stats 4 of 94: up{[Email.EncryptedConnectionTypeStatus 'Тип шифрованного подключения']} finished, 17ms
24 мар. 2026 23:28:01,125  INFO ServiceLogger - Recalculate Class Stats 5 of 94: up{[Reflection.Form 'Форма']} started
24 мар. 2026 23:28:01,132  INFO ServiceLogger - Recalculate Class Stats 5 of 94: up{[Reflection.Form 'Форма']} finished, 7ms
24 мар. 2026 23:28:01,133  INFO ServiceLogger - Recalculate Class Stats 6 of 94: up{[Authentication.OAuth2 'O auth 2']} started
24 мар. 2026 23:28:01,137  INFO ServiceLogger - Recalculate Class Stats 6 of 94: up{[Authentication.OAuth2 'O auth 2']} finished, 4ms
24 мар. 2026 23:28:01,137  INFO ServiceLogger - Recalculate Class Stats 7 of 94: up{[System.ListViewType 'List view type']} started
24 мар. 2026 23:28:01,142  INFO ServiceLogger - Recalculate Class Stats 7 of 94: up{[System.ListViewType 'List view type']} finished, 5ms
24 мар. 2026 23:28:01,142  INFO ServiceLogger - Recalculate Class Stats 8 of 94: up{[BoardGame.BoardGame 'Board Game']} started
24 мар. 2026 23:28:01,146  INFO ServiceLogger - Recalculate Class Stats 8 of 94: up{[BoardGame.BoardGame 'Board Game']} finished, 4ms
24 мар. 2026 23:28:01,146  INFO ServiceLogger - Recalculate Class Stats 9 of 94: up{[Security.MemoryLimit 'Ограничение памяти']} started
24 мар. 2026 23:28:01,150  INFO ServiceLogger - Recalculate Class Stats 9 of 94: up{[Security.MemoryLimit 'Ограничение памяти']} finished, 4ms
24 мар. 2026 23:28:01,150  INFO ServiceLogger - Recalculate Class Stats 10 of 94: up{[Reflection.FormGrouping 'Группировка']} started
24 мар. 2026 23:28:01,154  INFO ServiceLogger - Recalculate Class Stats 10 of 94: up{[Reflection.FormGrouping 'Группировка']} finished, 4ms
24 мар. 2026 23:28:01,155  INFO ServiceLogger - Recalculate Class Stats 11 of 94: up{[Messenger.ChatType 'Chat type']} started
24 мар. 2026 23:28:01,168  INFO ServiceLogger - Recalculate Class Stats 11 of 94: up{[Messenger.ChatType 'Chat type']} finished, 13ms
24 мар. 2026 23:28:01,168  INFO ServiceLogger - Recalculate Class Stats 12 of 94: up{[Authentication.SystemUser 'Системный пользователь']} started
24 мар. 2026 23:28:01,188  INFO ServiceLogger - Recalculate Class Stats 12 of 94: up{[Authentication.SystemUser 'Системный пользователь']} finished, 20ms
24 мар. 2026 23:28:01,188  INFO ServiceLogger - Recalculate Class Stats 13 of 94: up{[Geo.MapProvider 'Использовать карты']} started
24 мар. 2026 23:28:01,197  INFO ServiceLogger - Recalculate Class Stats 13 of 94: up{[Geo.MapProvider 'Использовать карты']} finished, 9ms
24 мар. 2026 23:28:01,197  INFO ServiceLogger - Recalculate Class Stats 14 of 94: up{[Scheduler.SchedulerStartType 'Отсчёт времени']} started
24 мар. 2026 23:28:01,204  INFO ServiceLogger - Recalculate Class Stats 14 of 94: up{[Scheduler.SchedulerStartType 'Отсчёт времени']} finished, 7ms
24 мар. 2026 23:28:01,204  INFO ServiceLogger - Recalculate Class Stats 15 of 94: up{[Word.Template 'Шаблон']} started
24 мар. 2026 23:28:01,209  INFO ServiceLogger - Recalculate Class Stats 15 of 94: up{[Word.Template 'Шаблон']} finished, 5ms
24 мар. 2026 23:28:01,209  INFO ServiceLogger - Recalculate Class Stats 16 of 94: up{[Messenger.Account 'Аккаунт']} started
24 мар. 2026 23:28:01,217  INFO ServiceLogger - Recalculate Class Stats 16 of 94: up{[Messenger.Account 'Аккаунт']} finished, 8ms
24 мар. 2026 23:28:01,218  INFO ServiceLogger - Recalculate Class Stats 17 of 94: up{[Reflection.TableKey 'Ключ']} started
24 мар. 2026 23:28:01,224  INFO ServiceLogger - Recalculate Class Stats 17 of 94: up{[Reflection.TableKey 'Ключ']} finished, 6ms
24 мар. 2026 23:28:01,225  INFO ServiceLogger - Recalculate Class Stats 18 of 94: up{[SystemEvents.Size 'Размер']} started
24 мар. 2026 23:28:01,231  INFO ServiceLogger - Recalculate Class Stats 18 of 94: up{[SystemEvents.Size 'Размер']} finished, 6ms
24 мар. 2026 23:28:01,232  INFO ServiceLogger - Recalculate Class Stats 19 of 94: up{[Reflection.PropertyDrawShowStatus 'Показ свойства']} started
24 мар. 2026 23:28:01,237  INFO ServiceLogger - Recalculate Class Stats 19 of 94: up{[Reflection.PropertyDrawShowStatus 'Показ свойства']} finished, 5ms
24 мар. 2026 23:28:01,238  INFO ServiceLogger - Recalculate Class Stats 20 of 94: up{[I18n.MultiLanguageNamed 'Мультиязычный объект']} started
24 мар. 2026 23:28:01,243  INFO ServiceLogger - Recalculate Class Stats 20 of 94: up{[I18n.MultiLanguageNamed 'Мультиязычный объект']} finished, 5ms
24 мар. 2026 23:28:01,243  INFO ServiceLogger - Recalculate Class Stats 21 of 94: up{[Reflection.Action 'Действие']} started
24 мар. 2026 23:28:01,250  INFO ServiceLogger - Recalculate Class Stats 21 of 94: up{[Reflection.Action 'Действие']} finished, 7ms
24 мар. 2026 23:28:01,250  INFO ServiceLogger - Recalculate Class Stats 22 of 94: up{[RabbitMQ.Channel 'Channel']} started
24 мар. 2026 23:28:01,256  INFO ServiceLogger - Recalculate Class Stats 22 of 94: up{[RabbitMQ.Channel 'Channel']} finished, 6ms
24 мар. 2026 23:28:01,257  INFO ServiceLogger - Recalculate Class Stats 23 of 94: up{[Reflection.GroupObject 'Группа объектов']} started
24 мар. 2026 23:28:01,262  INFO ServiceLogger - Recalculate Class Stats 23 of 94: up{[Reflection.GroupObject 'Группа объектов']} finished, 5ms
24 мар. 2026 23:28:01,263  INFO ServiceLogger - Recalculate Class Stats 24 of 94: up{[SystemEvents.ConnectionStatus 'Статус подключения']} started
24 мар. 2026 23:28:01,269  INFO ServiceLogger - Recalculate Class Stats 24 of 94: up{[SystemEvents.ConnectionStatus 'Статус подключения']} finished, 6ms
24 мар. 2026 23:28:01,269  INFO ServiceLogger - Recalculate Class Stats 25 of 94: up{[SystemEvents.Theme 'Тема']} started
24 мар. 2026 23:28:01,274  INFO ServiceLogger - Recalculate Class Stats 25 of 94: up{[SystemEvents.Theme 'Тема']} finished, 5ms
24 мар. 2026 23:28:01,274  INFO ServiceLogger - Recalculate Class Stats 26 of 94: up{[Profiler.ProfileObject 'Profile object']} started
24 мар. 2026 23:28:01,280  INFO ServiceLogger - Recalculate Class Stats 26 of 94: up{[Profiler.ProfileObject 'Profile object']} finished, 6ms
24 мар. 2026 23:28:01,280  INFO ServiceLogger - Recalculate Class Stats 27 of 94: up{[Messenger.Messenger 'Messenger']} started
24 мар. 2026 23:28:01,284  INFO ServiceLogger - Recalculate Class Stats 27 of 94: up{[Messenger.Messenger 'Messenger']} finished, 4ms
24 мар. 2026 23:28:01,284  INFO ServiceLogger - Recalculate Class Stats 28 of 94: up{[I18n.DictionaryEntry 'Слова']} started
24 мар. 2026 23:28:01,288  INFO ServiceLogger - Recalculate Class Stats 28 of 94: up{[I18n.DictionaryEntry 'Слова']} finished, 4ms
24 мар. 2026 23:28:01,288  INFO ServiceLogger - Recalculate Class Stats 29 of 94: up{[ProcessMonitor.ProcessType 'Фильтр процессов']} started
24 мар. 2026 23:28:01,294  INFO ServiceLogger - Recalculate Class Stats 29 of 94: up{[ProcessMonitor.ProcessType 'Фильтр процессов']} finished, 6ms
24 мар. 2026 23:28:01,294  INFO ServiceLogger - Recalculate Class Stats 30 of 94: up{[Messenger.Chat 'Чат']} started
24 мар. 2026 23:28:01,300  INFO ServiceLogger - Recalculate Class Stats 30 of 94: up{[Messenger.Chat 'Чат']} finished, 6ms
24 мар. 2026 23:28:01,300  INFO ServiceLogger - Recalculate Class Stats 31 of 94: up{[ProcessMonitor.StateProcess 'Статус процесса']} started
24 мар. 2026 23:28:01,305  INFO ServiceLogger - Recalculate Class Stats 31 of 94: up{[ProcessMonitor.StateProcess 'Статус процесса']} finished, 5ms
24 мар. 2026 23:28:01,305  INFO ServiceLogger - Recalculate Class Stats 32 of 94: up{[Schedule.Schedule 'Расписание']} started
24 мар. 2026 23:28:01,312  INFO ServiceLogger - Recalculate Class Stats 32 of 94: up{[Schedule.Schedule 'Расписание']} finished, 7ms
24 мар. 2026 23:28:01,312  INFO ServiceLogger - Recalculate Class Stats 33 of 94: up{[SystemEvents.ClientType 'Тип клиента']} started
24 мар. 2026 23:28:01,319  INFO ServiceLogger - Recalculate Class Stats 33 of 94: up{[SystemEvents.ClientType 'Тип клиента']} finished, 7ms
24 мар. 2026 23:28:01,319  INFO ServiceLogger - Recalculate Class Stats 34 of 94: up{[Reflection.PropertyDraw 'Свойство на форме']} started
24 мар. 2026 23:28:01,325  INFO ServiceLogger - Recalculate Class Stats 34 of 94: up{[Reflection.PropertyDraw 'Свойство на форме']} finished, 6ms
24 мар. 2026 23:28:01,326  INFO ServiceLogger - Recalculate Class Stats 35 of 94: up{[SystemEvents.Session 'Сессия']} started
24 мар. 2026 23:28:01,333  INFO ServiceLogger - Recalculate Class Stats 35 of 94: up{[SystemEvents.Session 'Сессия']} finished, 7ms
24 мар. 2026 23:28:01,334  INFO ServiceLogger - Recalculate Class Stats 36 of 94: up{[Email.Email 'Письмо']} started
24 мар. 2026 23:28:01,339  INFO ServiceLogger - Recalculate Class Stats 36 of 94: up{[Email.Email 'Письмо']} finished, 5ms
24 мар. 2026 23:28:01,339  INFO ServiceLogger - Recalculate Class Stats 37 of 94: up{[Reflection.Table 'Таблица']} started
24 мар. 2026 23:28:01,345  INFO ServiceLogger - Recalculate Class Stats 37 of 94: up{[Reflection.Table 'Таблица']} finished, 6ms
24 мар. 2026 23:28:01,345  INFO ServiceLogger - Recalculate Class Stats 38 of 94: up{[Messenger.Message 'Сообщения']} started
24 мар. 2026 23:28:01,349  INFO ServiceLogger - Recalculate Class Stats 38 of 94: up{[Messenger.Message 'Сообщения']} finished, 4ms
24 мар. 2026 23:28:01,350  INFO ServiceLogger - Recalculate Class Stats 39 of 94: up{[Backup.Backup 'Резервная копия']} started
24 мар. 2026 23:28:01,354  INFO ServiceLogger - Recalculate Class Stats 39 of 94: up{[Backup.Backup 'Резервная копия']} finished, 4ms
24 мар. 2026 23:28:01,354  INFO ServiceLogger - Recalculate Class Stats 40 of 94: up{[Chat.Message 'Сообщение']} started
24 мар. 2026 23:28:01,359  INFO ServiceLogger - Recalculate Class Stats 40 of 94: up{[Chat.Message 'Сообщение']} finished, 5ms
24 мар. 2026 23:28:01,360  INFO ServiceLogger - Recalculate Class Stats 41 of 94: up{[Profiler.ProfilerIndex 'Profiler index']} started
24 мар. 2026 23:28:01,365  INFO ServiceLogger - Recalculate Class Stats 41 of 94: up{[Profiler.ProfilerIndex 'Profiler index']} finished, 5ms
24 мар. 2026 23:28:01,365  INFO ServiceLogger - Recalculate Class Stats 42 of 94: up{[SystemEvents.Launch 'Запуск']} started
24 мар. 2026 23:28:01,369  INFO ServiceLogger - Recalculate Class Stats 42 of 94: up{[SystemEvents.Launch 'Запуск']} finished, 4ms
24 мар. 2026 23:28:01,370  INFO ServiceLogger - Recalculate Class Stats 43 of 94: up{[SystemEvents.Navbar 'Панель навигации']} started
24 мар. 2026 23:28:01,376  INFO ServiceLogger - Recalculate Class Stats 43 of 94: up{[SystemEvents.Navbar 'Панель навигации']} finished, 6ms
24 мар. 2026 23:28:01,376  INFO ServiceLogger - Recalculate Class Stats 44 of 94: up{[BoardGame.Publisher 'Publisher']} started
24 мар. 2026 23:28:01,381  INFO ServiceLogger - Recalculate Class Stats 44 of 94: up{[BoardGame.Publisher 'Publisher']} finished, 5ms
24 мар. 2026 23:28:01,381  INFO ServiceLogger - Recalculate Class Stats 45 of 94: up{[Authentication.Computer 'Компьютер']} started
24 мар. 2026 23:28:01,384  INFO ServiceLogger - Recalculate Class Stats 45 of 94: up{[Authentication.Computer 'Компьютер']} finished, 3ms
24 мар. 2026 23:28:01,384  INFO ServiceLogger - Recalculate Class Stats 46 of 94: up{[Time.Month 'Месяц']} started
24 мар. 2026 23:28:01,390  INFO ServiceLogger - Recalculate Class Stats 46 of 94: up{[Time.Month 'Месяц']} finished, 6ms
24 мар. 2026 23:28:01,390  INFO ServiceLogger - Recalculate Class Stats 47 of 94: up{[Authentication.ColorTheme 'Цветовая тема']} started
24 мар. 2026 23:28:01,396  INFO ServiceLogger - Recalculate Class Stats 47 of 94: up{[Authentication.ColorTheme 'Цветовая тема']} finished, 6ms
24 мар. 2026 23:28:01,397  INFO ServiceLogger - Recalculate Class Stats 48 of 94: up{[Word.Type 'Тип строки шаблона']} started
24 мар. 2026 23:28:01,400  INFO ServiceLogger - Recalculate Class Stats 48 of 94: up{[Word.Type 'Тип строки шаблона']} finished, 3ms
24 мар. 2026 23:28:01,401  INFO ServiceLogger - Recalculate Class Stats 49 of 94: up{[Service.DBType 'DB type']} started
24 мар. 2026 23:28:01,405  INFO ServiceLogger - Recalculate Class Stats 49 of 94: up{[Service.DBType 'DB type']} finished, 4ms
24 мар. 2026 23:28:01,405  INFO ServiceLogger - Recalculate Class Stats 50 of 94: up{[Scheduler.ScheduledClientTaskLog 'Сообщения клиента']} started
24 мар. 2026 23:28:01,410  INFO ServiceLogger - Recalculate Class Stats 50 of 94: up{[Scheduler.ScheduledClientTaskLog 'Сообщения клиента']} finished, 5ms
24 мар. 2026 23:28:01,412  INFO ServiceLogger - Recalculate Class Stats 51 of 94: up{[Reflection.Property 'Свойство']} started
24 мар. 2026 23:28:01,417  INFO ServiceLogger - Recalculate Class Stats 51 of 94: up{[Reflection.Property 'Свойство']} finished, 5ms
24 мар. 2026 23:28:01,417  INFO ServiceLogger - Recalculate Class Stats 52 of 94: up{[Scheduler.ScheduledTaskDetail 'Строка задания планировщика']} started
24 мар. 2026 23:28:01,421  INFO ServiceLogger - Recalculate Class Stats 52 of 94: up{[Scheduler.ScheduledTaskDetail 'Строка задания планировщика']} finished, 4ms
24 мар. 2026 23:28:01,421  INFO ServiceLogger - Recalculate Class Stats 53 of 94: up{[Excel.TemplateEntry 'Строка шаблона']} started
24 мар. 2026 23:28:01,425  INFO ServiceLogger - Recalculate Class Stats 53 of 94: up{[Excel.TemplateEntry 'Строка шаблона']} finished, 4ms
24 мар. 2026 23:28:01,425  INFO ServiceLogger - Recalculate Class Stats 54 of 94: up{[Numerator.Numerator 'Нумератор']} started
24 мар. 2026 23:28:01,430  INFO ServiceLogger - Recalculate Class Stats 54 of 94: up{[Numerator.Numerator 'Нумератор']} finished, 5ms
24 мар. 2026 23:28:01,430  INFO ServiceLogger - Recalculate Class Stats 55 of 94: up{[Time.DateTimeIntervalPickerRanges 'Предопределенные даты интервала']} started
24 мар. 2026 23:28:01,443  INFO ServiceLogger - Recalculate Class Stats 55 of 94: up{[Time.DateTimeIntervalPickerRanges 'Предопределенные даты интервала']} finished, 13ms
24 мар. 2026 23:28:01,443  INFO ServiceLogger - Recalculate Class Stats 56 of 94: up{[Email.Account 'E-mail аккаунт']} started
24 мар. 2026 23:28:01,459  INFO ServiceLogger - Recalculate Class Stats 56 of 94: up{[Email.Account 'E-mail аккаунт']} finished, 16ms
24 мар. 2026 23:28:01,459  INFO ServiceLogger - Recalculate Class Stats 57 of 94: up{[System.ApplyFilter 'Apply filter']} started
24 мар. 2026 23:28:01,463  INFO ServiceLogger - Recalculate Class Stats 57 of 94: up{[System.ApplyFilter 'Apply filter']} finished, 4ms
24 мар. 2026 23:28:01,464  INFO ServiceLogger - Recalculate Class Stats 58 of 94: up{[Service.TypeExecEnv 'Type exec env']} started
24 мар. 2026 23:28:01,467  INFO ServiceLogger - Recalculate Class Stats 58 of 94: up{[Service.TypeExecEnv 'Type exec env']} finished, 3ms
24 мар. 2026 23:28:01,467  INFO ServiceLogger - Recalculate Class Stats 59 of 94: up{[SystemEvents.Exception 'Исключение']} started
24 мар. 2026 23:28:01,476  INFO ServiceLogger - Recalculate Class Stats 59 of 94: up{[SystemEvents.Exception 'Исключение']} finished, 9ms
24 мар. 2026 23:28:01,476  INFO ServiceLogger - Recalculate Class Stats 60 of 94: up{[Security.UserRole 'Роль']} started
24 мар. 2026 23:28:01,481  INFO ServiceLogger - Recalculate Class Stats 60 of 94: up{[Security.UserRole 'Роль']} finished, 5ms
24 мар. 2026 23:28:01,481  INFO ServiceLogger - Recalculate Class Stats 61 of 94: up{[Reflection.DropColumn 'Удалённая колонка']} started
24 мар. 2026 23:28:01,485  INFO ServiceLogger - Recalculate Class Stats 61 of 94: up{[Reflection.DropColumn 'Удалённая колонка']} finished, 4ms
24 мар. 2026 23:28:01,485  INFO ServiceLogger - Recalculate Class Stats 62 of 94: up{[I18n.Dictionary 'Словарь']} started
24 мар. 2026 23:28:01,489  INFO ServiceLogger - Recalculate Class Stats 62 of 94: up{[I18n.Dictionary 'Словарь']} finished, 4ms
24 мар. 2026 23:28:01,489  INFO ServiceLogger - Recalculate Class Stats 63 of 94: up{[BoardGame.Owner 'Owner']} started
24 мар. 2026 23:28:01,493  INFO ServiceLogger - Recalculate Class Stats 63 of 94: up{[BoardGame.Owner 'Owner']} finished, 4ms
24 мар. 2026 23:28:01,494  INFO ServiceLogger - Recalculate Class Stats 64 of 94: up{[System.ScriptType 'Script type']} started
24 мар. 2026 23:28:01,498  INFO ServiceLogger - Recalculate Class Stats 64 of 94: up{[System.ScriptType 'Script type']} finished, 4ms
24 мар. 2026 23:28:01,498  INFO ServiceLogger - Recalculate Class Stats 65 of 94: up{[Time.DOW 'День недели']} started
24 мар. 2026 23:28:01,502  INFO ServiceLogger - Recalculate Class Stats 65 of 94: up{[Time.DOW 'День недели']} finished, 4ms
24 мар. 2026 23:28:01,502  INFO ServiceLogger - Recalculate Class Stats 66 of 94: up{[System.Script 'Скрипт']} started
24 мар. 2026 23:28:01,506  INFO ServiceLogger - Recalculate Class Stats 66 of 94: up{[System.Script 'Скрипт']} finished, 4ms
24 мар. 2026 23:28:01,506  INFO ServiceLogger - Recalculate Class Stats 67 of 94: up{[Reflection.TableColumn 'Колонка']} started
24 мар. 2026 23:28:01,514  INFO ServiceLogger - Recalculate Class Stats 67 of 94: up{[Reflection.TableColumn 'Колонка']} finished, 8ms
24 мар. 2026 23:28:01,514  INFO ServiceLogger - Recalculate Class Stats 68 of 94: up{[WebSocket.Socket 'Socket']} started
24 мар. 2026 23:28:01,518  INFO ServiceLogger - Recalculate Class Stats 68 of 94: up{[WebSocket.Socket 'Socket']} finished, 4ms
24 мар. 2026 23:28:01,518  INFO ServiceLogger - Recalculate Class Stats 69 of 94: up{[System.Row 'Ряд']} started
24 мар. 2026 23:28:01,521  INFO ServiceLogger - Recalculate Class Stats 69 of 94: up{[System.Row 'Ряд']} finished, 3ms
24 мар. 2026 23:28:01,522  INFO ServiceLogger - Recalculate Class Stats 70 of 94: up{[Schedule.ScheduleDetail 'Строка расписания']} started
24 мар. 2026 23:28:01,527  INFO ServiceLogger - Recalculate Class Stats 70 of 94: up{[Schedule.ScheduleDetail 'Строка расписания']} finished, 5ms
24 мар. 2026 23:28:01,528  INFO ServiceLogger - Recalculate Class Stats 71 of 94: up{[Email.Folder 'Папка']} started
24 мар. 2026 23:28:01,532  INFO ServiceLogger - Recalculate Class Stats 71 of 94: up{[Email.Folder 'Папка']} finished, 4ms
24 мар. 2026 23:28:01,532  INFO ServiceLogger - Recalculate Class Stats 72 of 94: up{[Email.ReceiveAccountType 'Тип учётной записи']} started
24 мар. 2026 23:28:01,536  INFO ServiceLogger - Recalculate Class Stats 72 of 94: up{[Email.ReceiveAccountType 'Тип учётной записи']} finished, 4ms
24 мар. 2026 23:28:01,536  INFO ServiceLogger - Recalculate Class Stats 73 of 94: up{[Scheduler.ScheduledTask 'Задание планировщика']} started
24 мар. 2026 23:28:01,541  INFO ServiceLogger - Recalculate Class Stats 73 of 94: up{[Scheduler.ScheduledTask 'Задание планировщика']} finished, 5ms
24 мар. 2026 23:28:01,542  INFO ServiceLogger - Recalculate Class Stats 74 of 94: up{[Reflection.SelectType 'Выбор']} started
24 мар. 2026 23:28:01,547  INFO ServiceLogger - Recalculate Class Stats 74 of 94: up{[Reflection.SelectType 'Выбор']} finished, 5ms
24 мар. 2026 23:28:01,547  INFO ServiceLogger - Recalculate Class Stats 75 of 94: Chat.Chat 'Чат' started
24 мар. 2026 23:28:01,551  INFO ServiceLogger - Recalculate Class Stats 75 of 94: Chat.Chat 'Чат' finished, 4ms
24 мар. 2026 23:28:01,551  INFO ServiceLogger - Recalculate Class Stats 76 of 94: up{[Icon.Query 'Query']} started
24 мар. 2026 23:28:01,555  INFO ServiceLogger - Recalculate Class Stats 76 of 94: up{[Icon.Query 'Query']} finished, 4ms
24 мар. 2026 23:28:01,555  INFO ServiceLogger - Recalculate Class Stats 77 of 94: up{[I18n.Language 'Язык']} started
24 мар. 2026 23:28:01,561  INFO ServiceLogger - Recalculate Class Stats 77 of 94: up{[I18n.Language 'Язык']} finished, 6ms
24 мар. 2026 23:28:01,561  INFO ServiceLogger - Recalculate Class Stats 78 of 94: up{[Time.DateTimePickerRanges 'Предопределенные даты']} started
24 мар. 2026 23:28:01,567  INFO ServiceLogger - Recalculate Class Stats 78 of 94: up{[Time.DateTimePickerRanges 'Предопределенные даты']} finished, 6ms
24 мар. 2026 23:28:01,567  INFO ServiceLogger - Recalculate Class Stats 79 of 94: up{[Slack.User 'User']} started
24 мар. 2026 23:28:01,574  INFO ServiceLogger - Recalculate Class Stats 79 of 94: up{[Slack.User 'User']} finished, 7ms
24 мар. 2026 23:28:01,574  INFO ServiceLogger - Recalculate Class Stats 80 of 94: up{[Reflection.PropertyGroup 'Родит. группа']} started
24 мар. 2026 23:28:01,579  INFO ServiceLogger - Recalculate Class Stats 80 of 94: up{[Reflection.PropertyGroup 'Родит. группа']} finished, 5ms
24 мар. 2026 23:28:01,580  INFO ServiceLogger - Recalculate Class Stats 81 of 94: up{[Scheduler.ScheduledTaskLog 'Лог планировщика']} started
24 мар. 2026 23:28:01,585  INFO ServiceLogger - Recalculate Class Stats 81 of 94: up{[Scheduler.ScheduledTaskLog 'Лог планировщика']} finished, 5ms
24 мар. 2026 23:28:01,585  INFO ServiceLogger - Recalculate Class Stats 82 of 94: up{[SystemEvents.Connection 'Подключение']} started
24 мар. 2026 23:28:01,592  INFO ServiceLogger - Recalculate Class Stats 82 of 94: up{[SystemEvents.Connection 'Подключение']} finished, 7ms
24 мар. 2026 23:28:01,592  INFO ServiceLogger - Recalculate Class Stats 83 of 94: up{[Security.Permission 'Permission']} started
24 мар. 2026 23:28:01,597  INFO ServiceLogger - Recalculate Class Stats 83 of 94: up{[Security.Permission 'Permission']} finished, 5ms
